url_count,suspicious_keyword_count,sender_suspicious,body_length,label
1,0,0,215,1
0,0,0,325,1
3,0,0,729,0
0,0,0,210,1
1,0,0,258,1
0,0,0,726,0
0,0,0,321,1
1,0,0,314,1
2,0,0,1569,0
1,0,0,464,1
20,1,0,5155,0
0,0,0,316,1
0,0,0,833,1
2,1,0,498,1
0,0,0,313,1
0,3,0,579,1
2,0,0,1170,0
1,0,0,535,0
1,0,0,1446,0
2,0,0,189,1
3,0,0,2190,0
0,0,0,313,1
2,0,0,1309,0
2,0,0,1411,0
0,0,0,307,1
0,0,0,846,0
3,0,0,3047,0
0,0,0,995,0
0,0,0,313,1
1,0,0,411,0
0,0,0,314,1
2,0,0,2729,0
0,0,0,357,1
1,1,0,458,1
0,4,0,613,1
0,0,0,1845,0
1,0,0,85,1
0,1,0,156,1
1,0,0,148,1
0,0,0,317,1
1,0,0,196,1
1,0,0,154,1
2,0,0,2100,0
1,0,0,319,1
1,0,0,64,1
3,0,0,3120,0
1,1,0,193,1
0,0,0,322,1
2,0,0,1287,0
1,0,0,1637,0
1,0,0,186,1
5,0,0,1271,0
2,1,0,1521,0
2,0,0,2317,0
5,0,0,1494,0
3,1,0,2080,0
1,1,0,212,1
0,0,0,315,1
1,0,0,650,0
0,0,0,317,1
0,0,0,316,1
1,0,0,69,1
2,0,0,901,0
1,0,0,519,0
0,0,0,224,1
0,1,0,224,0
2,0,0,1143,0
1,0,0,467,0
2,0,0,1134,0
1,0,0,303,1
1,0,0,306,1
0,0,0,2320,0
2,1,0,495,1
3,5,0,1705,0
0,0,0,863,1
2,0,0,1978,0
5,0,0,1850,0
3,0,0,1361,0
0,0,0,677,0
0,0,0,315,1
3,0,0,1457,0
3,0,0,808,0
8,1,0,17240,0
1,3,0,1134,0
0,0,0,312,1
0,0,0,319,1
3,0,0,3838,0
1,0,0,166,1
0,0,0,1632,0
1,0,0,312,1
2,0,0,5873,0
0,0,0,207,0
3,0,0,898,0
0,9,0,902,0
1,0,0,930,0
2,0,0,1995,0
0,0,0,1111,0
0,0,0,315,1
0,1,0,1361,1
0,0,0,644,0
24,0,0,3921,1
1,0,0,333,1
0,0,0,36,1
1,7,0,1627,0
24,0,0,3897,1
2,0,0,359,0
2,0,0,703,0
0,0,0,80,0
1,0,0,169,1
1,7,0,1925,0
2,5,0,2113,0
3,0,0,1030,0
0,0,0,315,1
1,0,0,209,1
1,0,0,96,1
1,1,0,484,1
2,0,0,462,0
1,0,0,467,1
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3921,1
1,0,0,236,1
1,3,0,966,0
24,0,0,3921,1
0,0,0,528,1
1,1,0,437,1
24,0,0,3921,1
1,0,0,98,1
24,0,0,3921,1
1,0,0,930,0
24,0,0,3921,1
2,0,0,1823,0
1,0,0,147,0
2,0,0,839,0
0,0,0,621,0
0,0,0,512,0
0,0,0,167,0
1,0,0,74,1
24,0,0,3921,1
24,0,0,3921,1
2,0,0,2090,0
3,0,0,1092,0
0,1,0,1287,0
1,0,0,313,1
2,0,0,428,0
1,0,0,81,1
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3921,1
0,0,0,548,0
24,0,0,3921,1
1,0,0,294,1
24,0,0,3921,1
0,0,0,206,0
0,0,0,1635,0
3,1,0,1314,0
2,1,0,3152,0
1,1,0,192,1
1,1,0,467,1
2,2,0,1078,0
24,0,0,3921,1
24,0,0,3921,1
1,0,0,451,1
0,0,0,311,1
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3921,1
0,0,0,319,1
24,0,0,3921,1
0,0,0,315,1
1,0,0,166,1
0,0,0,315,1
2,1,0,1662,0
2,0,0,7708,0
0,0,0,816,0
1,0,0,883,0
24,0,0,3921,1
0,0,0,314,1
24,0,0,3921,1
2,1,0,2259,0
24,0,0,3921,1
0,0,0,316,1
5,4,0,21273,0
3,1,0,8396,0
24,0,0,3921,1
24,0,0,3921,1
1,0,0,1475,0
2,0,0,1700,0
24,0,0,3921,1
1,0,0,1988,0
28,6,0,19158,0
2,0,0,356,1
1,0,0,81,1
24,0,0,3921,1
1,0,0,2009,0
24,0,0,3921,1
2,0,0,3709,0
24,0,0,3921,1
24,0,0,3921,1
5,4,0,41700,0
3,0,0,5060,0
5,0,0,2735,0
1,0,0,833,0
1,0,0,644,0
9,0,0,13222,0
4,0,0,2885,0
1,0,0,1508,0
1,0,0,223,1
24,0,0,3921,1
0,0,0,2740,0
0,0,0,313,1
24,0,0,3921,1
0,0,0,317,1
0,0,0,314,1
1,0,0,142,1
0,0,0,44,1
0,0,0,819,0
0,0,0,311,1
4,0,0,4402,0
24,0,0,3921,1
24,0,0,3921,1
2,0,0,3011,0
0,0,0,315,1
0,0,0,318,1
1,0,0,146,1
0,4,0,578,1
0,0,0,316,1
24,0,0,3921,1
0,0,0,323,1
1,1,0,34439,0
0,0,0,315,1
0,0,0,311,1
1,0,0,485,1
0,0,0,315,1
0,0,0,503,0
0,0,0,317,1
24,0,0,3921,1
0,0,0,318,1
0,0,0,319,1
24,0,0,3921,1
24,0,0,3921,1
108,29,0,33342,0
1,0,0,686,0
5,0,0,6419,0
24,0,0,3921,1
0,0,0,319,1
0,0,0,70,0
1,0,0,161,1
2,1,0,1448,0
1,0,0,327,1
0,0,0,311,1
0,0,0,314,1
24,0,0,3921,1
24,0,0,3921,1
0,0,0,314,1
0,0,0,313,1
1,0,0,1327,0
0,0,0,317,1
24,0,0,3921,1
0,0,0,605,0
24,0,0,3921,1
0,0,0,293,1
1,0,0,1100,0
1,0,0,291,1
1,0,0,63,1
0,0,0,203,1
24,0,0,3921,1
0,0,0,319,1
24,0,0,3921,1
24,0,0,3921,1
1,2,0,476,1
1,0,0,197,1
24,0,0,3921,1
24,0,0,3921,1
4,0,0,1258,0
0,0,0,309,1
0,0,0,323,1
2,0,0,1294,0
24,0,0,3921,1
24,0,0,3921,1
3,2,0,1675,0
0,0,0,316,1
24,0,0,3921,1
0,0,0,1877,0
0,0,0,318,1
0,0,0,1881,0
24,0,0,3921,1
24,0,0,3921,1
2,0,0,2140,0
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3921,1
0,0,0,314,1
0,0,0,1776,0
24,0,0,3921,1
24,0,0,3921,1
0,0,0,547,0
1,0,0,73,1
24,0,0,3921,1
6,5,0,2615,0
1,0,0,2684,0
2,0,0,1219,0
0,0,0,2700,0
2,1,0,849,0
0,0,0,1859,0
2,0,0,1496,0
1,0,0,284,1
2,1,0,883,0
0,0,0,200,0
0,0,0,84,1
0,2,0,1225,0
24,0,0,3921,1
1,0,0,203,1
1,1,0,3896,0
2,0,0,780,0
0,0,0,326,0
0,0,0,148,1
24,0,0,3921,1
1,0,0,174,1
8,1,0,2525,0
1,0,0,65,1
24,0,0,3921,1
0,0,0,81,1
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3921,1
3,2,0,2335,0
1,0,0,561,0
1,0,0,556,0
12,0,0,2762,0
1,0,0,976,0
1,0,0,903,0
24,0,0,3921,1
1,0,0,5311,0
1,1,0,3305,0
1,0,0,284,1
0,1,0,151,1
24,0,0,3921,1
24,0,0,3897,1
24,0,0,3921,1
0,0,0,314,1
24,0,0,3921,1
0,0,0,189,0
24,0,0,3921,1
3,2,0,457,0
1,0,0,1027,0
24,0,0,3921,1
0,1,0,119,1
1,0,0,143,1
1,0,0,404,0
24,0,0,3898,1
0,0,0,319,1
0,0,0,1863,1
24,0,0,3921,1
2,0,0,1012,1
24,0,0,3921,1
24,0,0,3921,1
0,0,0,131,1
0,0,0,313,1
24,0,0,3921,1
1,0,0,165,1
0,0,0,137,1
1,0,0,544,1
0,0,0,313,1
24,0,0,3898,1
24,0,0,3898,1
1,0,0,596,0
24,0,0,3898,1
4,0,0,1858,0
0,0,0,348,1
0,0,0,134,1
0,0,0,134,1
5,0,0,2414,0
24,0,0,3894,1
24,0,0,3921,1
1,0,0,2083,0
3,0,0,739,0
1,0,0,423,0
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3921,1
3,1,0,3623,0
24,0,0,3921,1
0,0,0,133,1
24,0,0,3921,1
3,0,0,638,0
24,0,0,3921,1
0,0,0,314,1
0,0,0,135,1
1,0,0,106,1
24,0,0,3921,1
1,0,0,432,0
24,0,0,3921,1
1,0,0,487,1
24,0,0,3921,1
3,0,0,907,0
24,0,0,3921,1
1,0,0,559,1
0,3,0,586,1
24,0,0,3921,1
24,0,0,3921,1
0,0,0,312,1
0,0,0,316,1
3,1,0,1939,0
1,0,0,1404,0
1,0,0,550,0
5,0,0,1435,0
0,0,0,313,1
24,0,0,4229,1
3,0,0,820,0
0,2,0,1484,1
0,0,0,317,1
0,0,0,314,1
2,0,0,1454,0
0,0,0,314,1
0,0,0,313,1
0,0,0,310,1
24,0,0,3921,1
0,0,0,319,1
13,5,0,4124,0
0,0,0,134,1
24,0,0,3921,1
24,0,0,3897,1
0,1,0,6772,0
24,0,0,3921,1
0,1,0,6772,0
24,0,0,3921,1
0,0,0,321,1
24,0,0,3921,1
5,13,0,22617,0
0,0,0,314,1
24,0,0,3921,1
0,1,0,6772,0
24,0,0,3921,1
1,0,0,863,0
24,0,0,3921,1
0,0,0,313,1
0,0,0,315,1
2,2,0,4895,0
0,4,0,607,1
1,0,0,90,1
0,0,0,319,1
0,0,0,922,0
0,0,0,575,0
0,0,0,107,1
24,0,0,3898,1
1,1,0,182,1
24,0,0,3921,1
1,1,0,210,1
24,0,0,3921,1
2,0,0,148,1
1,1,0,6739,0
24,0,0,3921,1
24,0,0,3921,1
1,1,0,3623,0
24,0,0,3921,1
1,0,0,3011,0
2,0,0,2047,0
24,0,0,3921,1
0,0,0,320,1
0,3,0,600,1
1,0,0,405,1
24,0,0,3921,1
2,0,0,902,0
4,5,0,2065,0
2,1,0,4517,0
2,0,0,2792,0
0,0,0,730,0
1,1,0,7403,0
2,0,0,304,0
24,0,0,3921,1
7,0,0,2707,0
0,0,0,132,1
24,0,0,3921,1
3,3,0,619,0
0,0,0,321,1
7,0,0,2702,0
0,3,0,602,1
24,0,0,3921,1
0,0,0,316,1
1,0,0,939,0
0,0,0,323,1
1,0,0,69,1
2,2,0,11381,0
24,0,0,3921,1
1,0,0,546,1
2,0,0,1599,0
3,2,0,1200,0
2,0,0,761,0
0,0,0,317,1
1,0,0,224,1
0,4,0,768,0
1,0,0,115,1
0,4,0,605,1
1,0,0,405,1
1,0,0,3461,0
24,0,0,3921,1
0,4,0,578,1
24,0,0,3921,1
0,0,0,148,1
0,1,0,119,1
24,0,0,3921,1
0,0,0,402,0
0,1,0,135,1
0,0,0,291,0
1,0,0,227,1
1,0,0,1432,0
1,0,0,390,0
2,0,0,620,0
1,0,0,261,1
0,0,0,140,1
24,0,0,3921,1
0,0,0,835,1
0,2,0,1157,0
0,0,0,311,1
24,0,0,3921,1
1,0,0,98,1
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3921,1
0,0,0,851,0
0,0,0,310,1
2,0,0,318,0
2,0,0,323,0
0,0,0,1210,0
0,3,0,285,0
0,0,0,315,1
2,0,0,625,0
0,0,0,315,1
24,0,0,3921,1
3,1,0,9075,0
0,1,0,146,1
24,0,0,3897,1
1,0,0,527,0
0,4,0,4743,0
2,1,0,696,0
2,1,0,1090,0
0,0,0,261,1
0,0,0,213,1
0,0,0,314,1
2,0,0,3496,0
24,0,0,3897,1
1,0,0,1254,0
0,0,0,1483,0
0,1,0,1890,0
5,1,0,1728,0
24,0,0,3921,1
1,0,0,121,1
24,0,0,3921,1
4,0,0,541,0
0,0,0,302,0
2,0,0,1473,0
24,0,0,3921,1
24,0,0,3921,1
0,0,0,308,1
0,0,0,285,1
0,1,0,117,1
0,0,0,313,1
24,0,0,3921,1
3,0,0,1734,0
0,0,0,779,0
3,0,0,993,0
24,0,0,3897,1
24,0,0,3898,1
0,0,0,879,0
1,0,0,486,1
0,1,0,120,1
0,0,0,313,1
24,0,0,3921,1
0,0,0,311,1
1,0,0,245,1
24,0,0,3921,1
24,0,0,3897,1
24,0,0,3921,1
0,0,0,129,1
0,0,0,314,1
0,0,0,129,1
24,0,0,3921,1
0,0,0,1418,0
24,0,0,3921,1
0,0,0,321,1
0,0,0,320,1
1,0,0,691,0
1,1,0,102,1
24,0,0,3921,1
1,0,0,213,1
24,0,0,3921,1
0,0,0,314,1
10,1,0,4494,0
2,0,0,1276,0
6,0,0,7036,0
6,1,0,2221,0
24,0,0,3898,1
24,0,0,3896,1
1,0,0,2186,0
1,0,0,647,0
24,0,0,3921,1
24,0,0,3921,1
4,1,0,904,0
24,0,0,3897,1
24,0,0,3921,1
1,0,0,64,1
1,0,0,107,1
3,0,0,4025,0
2,0,0,164,1
0,0,0,318,1
2,0,0,1054,0
24,0,0,3896,1
24,0,0,3898,1
2,0,0,1049,0
24,0,0,3921,1
24,0,0,3921,1
6,0,0,1309,0
4,0,0,697,0
24,0,0,3898,1
1,0,0,405,1
0,0,0,131,1
24,0,0,3897,1
0,0,0,315,1
1,0,0,566,1
2,0,0,164,1
24,0,0,3921,1
6,0,0,1491,0
4,0,0,2492,0
0,0,0,458,0
1,1,0,9975,0
1,0,0,479,1
95,14,0,31887,0
0,0,0,312,1
2,0,0,181,1
24,0,0,3897,1
24,0,0,3921,1
2,0,0,1259,0
0,0,0,317,1
24,0,0,3921,1
24,0,0,8871,0
2,0,0,174,1
1,0,0,255,1
1,0,0,256,1
0,0,0,130,1
2,0,0,1964,0
24,0,0,3921,1
1,0,0,251,1
24,0,0,3897,1
24,0,0,3897,1
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3921,1
1,1,0,252,1
24,0,0,3921,1
2,0,0,1863,0
0,0,0,313,1
0,0,0,1609,0
3,0,0,1547,0
4,0,0,1206,0
1,1,0,1258,0
1,0,0,546,0
1,0,0,248,1
0,0,0,308,1
0,0,0,1129,1
1,2,0,3293,0
2,0,0,1360,0
2,0,0,1214,0
3,0,0,1358,0
1,0,0,780,0
0,0,0,313,1
24,0,0,3898,1
0,0,0,320,1
2,0,0,7137,0
0,0,0,319,1
24,0,0,3898,1
24,0,0,3897,1
24,0,0,3897,1
24,0,0,3898,1
0,0,0,43,1
0,0,0,315,1
24,0,0,3898,1
24,0,0,3921,1
1,0,0,373,1
0,2,0,4339,0
24,0,0,3921,1
3,0,0,908,0
0,0,0,138,1
24,0,0,3921,1
24,0,0,3897,1
24,0,0,3898,1
0,0,0,311,1
0,0,0,317,1
0,1,0,239,1
1,0,0,525,1
1,2,0,7059,0
0,0,0,1009,0
1,0,0,313,1
24,0,0,3898,1
2,0,0,640,0
24,0,0,3897,1
2,2,0,794,0
0,0,0,1489,0
2,0,0,778,0
3,0,0,2244,0
1,0,0,291,1
0,0,0,313,1
0,0,0,317,1
0,0,0,4772,0
24,0,0,3897,1
24,0,0,3921,1
24,0,0,3898,1
0,0,0,323,1
0,0,0,44,1
18,8,0,5848,0
1,1,0,1764,0
24,0,0,3898,1
24,0,0,3897,1
0,3,0,750,0
1,0,0,744,0
0,2,0,408,0
24,0,0,3898,1
0,0,0,320,1
0,0,0,189,1
0,0,0,312,1
0,0,0,318,1
0,0,0,317,1
2,0,0,1512,0
1,1,0,192,1
24,0,0,3898,1
0,0,0,315,1
1,0,0,361,1
0,0,0,311,1
1,0,0,303,1
1,0,0,377,1
0,0,0,317,1
0,0,0,316,1
0,0,0,314,1
0,0,0,692,0
1,3,0,5659,0
0,0,0,312,1
2,0,0,1729,0
0,0,0,319,1
1,0,0,359,1
0,0,0,313,1
0,0,0,56,1
0,0,0,242,1
0,0,0,314,1
1,0,0,1058,0
0,0,0,318,1
1,0,0,62,1
3,0,0,930,0
0,0,0,128,0
1,0,0,105,1
1,0,0,166,1
0,0,0,4453,0
24,0,0,3921,1
1,0,0,183,0
0,0,0,129,1
0,0,0,4211,0
2,1,0,686,0
24,0,0,3897,1
1,0,0,808,0
2,0,0,446,1
0,0,0,109,1
24,0,0,3921,1
2,4,0,37207,0
2,0,0,1140,0
1,0,0,780,0
2,0,0,721,0
0,2,0,777,0
0,0,0,316,1
0,0,0,317,1
24,0,0,3921,1
0,1,0,134,1
0,0,0,319,1
2,0,0,4207,0
0,0,0,200,1
0,0,0,107,1
1,0,0,74,1
0,1,0,159,1
24,0,0,3898,1
1,0,0,119,1
0,0,0,316,1
2,0,0,670,0
2,0,0,733,0
6,0,0,1279,0
0,1,0,746,0
0,1,0,125,1
2,0,0,1524,0
25,2,0,4077,0
1,0,0,313,1
2,0,0,1024,0
24,0,0,3898,1
1,0,0,1066,0
2,1,0,600,0
6,11,0,22635,0
2,0,0,1014,0
0,9,0,6738,0
1,0,0,313,1
1,0,0,298,1
1,0,0,271,1
1,0,0,334,1
24,0,0,3921,1
0,0,0,129,1
24,0,0,3921,1
0,0,0,490,1
1,0,0,488,1
0,0,0,791,0
2,0,0,638,0
1,0,0,544,1
1,0,0,313,1
1,0,0,223,1
24,0,0,3898,1
1,0,0,325,1
24,0,0,3898,1
24,0,0,3898,1
24,0,0,3898,1
1,0,0,329,1
2,1,0,176,1
0,0,0,317,1
1,0,0,306,1
1,0,0,328,1
24,0,0,3921,1
1,0,0,279,1
1,1,0,267,0
1,1,0,416,0
0,0,0,301,0
1,0,0,177,1
1,0,0,296,1
1,0,0,321,1
0,2,0,2986,0
1,0,0,314,1
24,0,0,3898,1
1,0,0,82,1
1,0,0,225,1
1,0,0,323,1
1,0,0,295,1
2,0,0,702,0
0,0,0,2719,0
1,0,0,459,0
1,0,0,294,1
1,0,0,102,1
1,1,0,312,1
2,0,0,3944,0
1,0,0,79,1
1,0,0,314,1
1,0,0,198,1
1,0,0,316,1
24,0,0,3898,1
1,0,0,338,1
1,0,0,317,1
1,0,0,318,1
0,0,0,325,1
3,1,0,2600,0
1,0,0,313,1
1,0,0,266,0
2,0,0,3949,0
7,1,0,13196,0
1,0,0,335,1
2,1,0,3248,0
1,0,0,349,1
0,0,0,664,0
1,0,0,313,1
1,0,0,172,1
1,0,0,282,1
1,0,0,321,1
1,0,0,315,1
1,0,0,333,1
0,0,0,321,1
24,0,0,3921,1
1,0,0,284,1
1,0,0,318,1
24,0,0,3921,1
24,0,0,3898,1
24,0,0,3898,1
24,0,0,3898,1
1,0,0,304,1
1,0,0,170,1
0,1,0,1027,0
3,0,0,1645,0
2,0,0,2841,0
1,0,0,430,0
2,0,0,1661,0
2,1,0,1176,0
2,0,0,3991,0
24,0,0,3898,1
5,1,0,1837,0
1,0,0,71,1
0,1,0,115,1
2,0,0,189,1
0,1,0,2176,0
5,1,0,2365,0
1,0,0,331,1
11,0,0,6043,0
1,0,0,390,0
1,0,0,522,0
0,0,0,657,0
1,0,0,103,1
24,0,0,3898,1
24,0,0,3898,1
24,0,0,3898,1
24,0,0,3898,1
1,0,0,909,0
1,0,0,103,0
24,0,0,3898,1
24,0,0,3897,1
3,0,0,820,0
3,0,0,2874,0
0,0,0,998,0
0,2,0,6927,0
24,0,0,3898,1
24,0,0,3898,1
24,0,0,3898,1
24,0,0,3897,1
0,0,0,203,0
24,0,0,3898,1
0,0,0,314,1
2,0,0,148,1
0,0,0,317,1
0,0,0,318,1
1,0,0,173,1
1,0,0,164,1
0,0,0,1045,1
2,0,0,1149,0
0,0,0,317,1
24,0,0,3897,1
24,0,0,3897,1
24,0,0,3921,1
1,0,0,1084,0
0,0,0,832,1
1,0,0,209,1
1,0,0,165,1
2,0,0,581,0
1,0,0,164,1
3,0,0,805,0
0,0,0,189,0
0,0,0,189,0
0,11,0,2284,0
24,0,0,3898,1
3,0,0,1950,0
1,0,0,344,1
3,0,0,2103,0
24,0,0,3921,1
1,0,0,233,1
0,0,0,1319,0
0,0,0,315,1
1,0,0,289,1
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3898,1
1,0,0,162,1
1,0,0,165,1
1,0,0,164,1
0,0,0,49,1
2,0,0,1241,0
0,1,0,119,1
1,0,0,163,1
2,0,0,2931,0
0,1,0,1771,0
0,0,0,387,0
1,0,0,138,1
2,0,0,1334,0
4,0,0,1925,0
0,0,0,320,1
0,0,0,189,0
1,0,0,166,1
24,0,0,3898,1
24,0,0,3896,1
24,0,0,3897,1
2,0,0,148,1
1,1,0,457,1
1,0,0,337,1
4,0,0,2160,0
4,0,0,2155,0
1,0,0,2364,0
0,0,0,1610,0
1,0,0,462,0
1,0,0,180,1
1,1,0,395,1
1,0,0,88,1
0,1,0,899,1
2,0,0,1329,0
1,0,0,299,1
0,1,0,118,1
1,1,0,2477,0
1,0,0,87,1
2,0,0,1193,0
0,5,0,170,0
1,0,0,77,1
3,0,0,362,1
15,4,0,3114,0
1,0,0,641,0
0,0,0,619,0
2,0,0,1632,0
0,0,0,314,1
1,0,0,256,0
1,0,0,192,1
24,0,0,3898,1
0,1,0,185,1
1,0,0,391,0
2,0,0,493,0
0,0,0,315,1
0,0,0,1203,0
1,0,0,153,1
24,0,0,3898,1
0,0,0,1371,0
2,1,0,1028,0
3,0,0,962,0
0,0,0,832,0
24,0,0,3897,1
24,0,0,3897,1
4,0,0,1920,0
24,0,0,3898,1
24,0,0,3898,1
24,0,0,3897,1
24,0,0,3898,1
1,0,0,517,0
0,0,0,152,1
1,0,0,634,0
2,0,0,1426,0
1,0,0,98,1
2,0,0,393,0
0,0,0,7187,0
1,0,0,339,1
0,0,0,270,1
3,0,0,389,1
24,0,0,3898,1
0,0,0,1462,0
0,0,0,686,0
6,3,0,7810,0
2,0,0,363,0
2,0,0,354,0
2,0,0,362,0
0,0,0,4184,0
24,0,0,3897,1
1,0,0,170,1
24,0,0,3921,1
0,0,0,45,1
24,0,0,3921,1
24,0,0,3897,1
1,1,0,208,1
24,0,0,3898,1
0,0,0,478,0
24,0,0,3898,1
0,0,0,750,0
2,0,0,1213,0
1,0,0,350,1
1,0,0,323,1
2,0,0,1060,0
0,0,0,254,1
24,0,0,3896,1
3,0,0,2690,0
1,0,0,699,1
1,0,0,413,1
2,0,0,2026,0
0,3,0,3822,0
1,0,0,199,1
1,0,0,707,1
0,0,0,248,0
1,2,0,3520,0
0,0,0,1083,0
2,2,0,341,0
1,0,0,104,1
24,0,0,3898,1
1,0,0,681,0
0,0,0,254,1
0,0,0,873,0
24,0,0,3897,1
24,0,0,3897,1
24,0,0,3896,1
0,1,0,144,1
0,0,0,129,1
2,1,0,4340,0
24,0,0,3897,1
2,2,0,341,0
1,0,0,77,1
0,0,0,55,1
4,2,0,3153,0
0,0,0,1008,0
0,0,0,1362,0
1,0,0,195,1
0,1,0,115,1
4,0,0,2569,0
1,0,0,833,0
0,2,0,1170,0
4,0,0,2569,0
1,0,0,647,0
0,0,0,48,1
1,0,0,309,1
4,0,0,2569,0
0,0,0,494,0
1,0,0,174,1
1,0,0,966,0
0,0,0,144,1
1,0,0,979,0
1,0,0,2254,0
0,2,0,2830,0
24,0,0,3898,1
1,0,0,173,1
0,0,0,89,1
0,0,0,590,1
2,0,0,658,0
24,0,0,3921,1
24,0,0,3898,1
3,0,0,1194,0
2,0,0,774,0
1,0,0,164,1
2,0,0,707,0
0,0,0,1815,0
4,0,0,1362,0
1,0,0,2409,0
2,0,0,1358,0
1,0,0,238,1
3,0,0,797,0
1,0,0,956,0
24,0,0,3897,1
0,0,0,44,1
2,0,0,159,1
2,0,0,5099,0
1,0,0,363,1
1,0,0,522,1
1,0,0,496,1
24,0,0,3898,1
1,0,0,262,1
0,0,0,315,1
2,0,0,5257,0
1,0,0,280,1
1,0,0,247,1
1,0,0,352,1
1,0,0,290,1
1,0,0,301,1
1,0,0,292,1
1,0,0,294,1
3,0,0,1120,0
1,0,0,673,1
2,0,0,1527,0
1,0,0,321,1
0,0,0,279,0
0,0,0,573,1
2,0,0,1403,0
24,0,0,3921,1
2,0,0,322,1
0,0,0,92,1
1,0,0,317,1
1,0,0,145,1
0,0,0,129,1
3,0,0,1395,0
0,4,0,2144,0
0,0,0,50,1
2,4,0,5137,0
3,0,0,765,0
1,1,0,220,1
1,0,0,132,1
0,0,0,203,0
0,0,0,1191,0
4,1,0,2043,0
2,2,0,10352,0
1,0,0,262,0
4,0,0,1800,0
1,1,0,1149,0
0,0,0,219,1
0,0,0,91,1
0,0,0,1491,0
0,0,0,318,1
0,0,0,315,1
1,0,0,740,0
1,0,0,189,1
0,0,0,3665,0
2,0,0,180,1
1,0,0,72,1
1,0,0,198,1
0,0,0,690,0
1,0,0,173,1
24,0,0,3898,1
0,0,0,1573,0
1,0,0,336,1
1,0,0,209,1
1,0,0,383,1
0,3,0,4777,0
1,0,0,155,1
0,2,0,145,1
1,0,0,286,1
0,0,0,241,1
0,0,0,699,0
1,0,0,276,1
2,0,0,2285,0
0,1,0,121,1
0,0,0,2098,0
0,0,0,994,0
24,0,0,3898,1
24,0,0,3898,1
1,0,0,261,1
0,0,0,10052,0
1,0,0,2175,0
3,0,0,3147,0
3,0,0,1439,0
3,0,0,3345,0
1,0,0,163,1
0,0,0,219,1
1,0,0,444,1
1,0,0,432,1
2,0,0,973,0
1,0,0,267,1
1,0,0,265,1
2,2,0,1404,0
1,0,0,349,1
4,0,0,2213,0
1,0,0,210,1
1,0,0,170,1
6,0,0,4867,0
1,0,0,386,1
1,0,0,165,1
1,0,0,343,1
0,0,0,60,1
0,2,0,692,1
1,0,0,966,0
1,0,0,167,1
1,0,0,738,0
1,0,0,294,1
1,0,0,389,0
1,0,0,204,1
0,1,0,257,1
1,0,0,363,1
2,0,0,858,0
4,1,0,1077,1
0,0,0,315,1
2,1,0,4143,0
1,0,0,228,1
1,0,0,227,1
5,2,0,3691,0
7,0,0,2947,0
1,3,0,3188,0
4,0,0,527,0
1,0,0,359,1
1,0,0,203,1
1,0,0,389,1
7,0,0,2952,0
1,0,0,220,1
0,0,0,89,1
0,0,0,318,1
5,1,0,8277,0
1,0,0,165,1
1,0,0,325,1
1,0,0,119,0
1,0,0,248,1
1,0,0,305,1
1,0,0,320,1
1,0,0,350,1
1,0,0,296,1
0,1,0,118,1
1,0,0,276,1
1,0,0,175,1
0,0,0,1807,0
1,0,0,333,1
24,0,0,3921,1
3,0,0,1099,0
1,0,0,169,1
0,0,0,312,1
1,0,0,308,1
3,0,0,1152,0
2,0,0,1454,0
1,0,0,296,1
2,0,0,5609,0
24,0,0,3921,1
0,1,0,114,1
2,0,0,870,0
24,0,0,3921,1
1,0,0,820,0
1,0,0,217,1
0,0,0,129,1
2,0,0,871,0
5,0,0,960,0
3,0,0,1007,0
1,0,0,583,1
3,0,0,1012,0
1,0,0,740,0
0,1,0,1531,0
0,1,0,1819,0
0,0,0,1366,0
0,0,0,112,1
0,0,0,5683,0
24,0,0,3921,1
0,0,0,1696,0
1,0,0,396,1
24,0,0,3921,1
2,0,0,807,0
24,0,0,3921,1
24,0,0,3921,1
3,0,0,972,0
1,5,0,262,0
1,0,0,194,1
0,2,0,2257,0
0,0,0,316,1
3,0,0,1184,0
24,0,0,3921,1
0,0,0,2313,0
24,0,0,3921,1
2,28,0,4128,0
0,0,0,440,0
0,0,0,98,1
1,0,0,170,1
2,0,0,1270,0
1,0,0,373,1
1,0,0,315,1
1,0,0,441,0
0,1,0,145,1
1,0,0,64,1
0,0,0,276,1
2,0,0,1806,0
0,3,0,2450,0
1,0,0,1076,0
0,0,0,3912,0
3,0,0,1016,0
24,0,0,3921,1
24,0,0,3921,1
24,0,0,3897,1
24,0,0,3921,1
0,0,0,89,1
3,0,0,1468,0
24,0,0,3921,1
0,3,0,579,1
0,0,0,560,0
0,0,0,41,1
24,0,0,3921,1
0,0,0,969,0
0,1,0,144,1
24,0,0,3921,1
0,0,0,90,1
1,0,0,139,1
21,1,0,3342,0
0,0,0,101,1
24,0,0,3921,1
2,0,0,1107,0
0,0,0,106,1
24,0,0,3898,1
1,0,0,915,0
1,0,0,433,1
